ID,SMILES,InChIKey,#acid,#amide,#amidine,#amine,#in34,#in56,#metab,#NandO,#noncon,#nonHatm,#ringatoms,#rotor,#rtvFG,#stars,%Vbur_C_SF_2.0Å_Boltz,%Vbur_C_SF_2.5Å_Boltz,%Vbur_C_SF_3.0Å_Boltz,%Vbur_C_SF_3.5Å_Boltz,%Vbur_C_SF_4.0Å_Boltz,%Vbur_S_2.0Å_Boltz,%Vbur_S_2.5Å_Boltz,%Vbur_S_3.0Å_Boltz,%Vbur_S_3.5Å_Boltz,%Vbur_S_4.0Å_Boltz,accptHB,angle_C_SF_S_F(°)_Boltz,ChelpG_charge_C_SF_Boltz,ChelpG_charge_F_Boltz,ChelpG_charge_S_Boltz,CIQPlogS,CNS,dip^2/V,dipole,dipole(Debye)_Boltz,distance_C_SF_F(Å)_Boltz,distance_C_SF_S(Å)_Boltz,distance_S_F(Å)_Boltz,donorHB,EA(eV),FISA,FOSA,glob,Hirsh_atom_dipole_C_SF_Boltz,Hirsh_atom_dipole_F_Boltz,Hirsh_atom_dipole_S_Boltz,Hirsh_charge_C_SF_Boltz,Hirsh_charge_F_Boltz,Hirsh_charge_S_Boltz,Hirsh_CM5_charge_C_SF_Boltz,Hirsh_CM5_charge_F_Boltz,Hirsh_CM5_charge_S_Boltz,HOMO_Boltz,HumanOralAbsorption,IP(eV),Jm,LUMO_Boltz,mol MW,NBO_charge_C_SF_Boltz,NBO_charge_F_Boltz,NBO_O_avg_Boltz,NBO_charge_S_Boltz,NMR_shift_C_SF_Boltz,NMR_shift_F_Boltz,PercentHumanOralAbsorption,PISA,polar_aniso(Debye)_Boltz,polar_iso(Debye)_Boltz,PSA,pyramidalization_Agranat-Radhakrishnan_S_Boltz,pyramidalization_Gavrish_S(°)_Boltz,QPlogBB,QPlogHERG,QPlogKhsa,QPlogKp,QPlogPC16,QPlogPo/w,QPlogPoct,QPlogPw,QPlogS,QPPCaco,QPPMDCK,QPpolrz,RuleOfFive,RuleOfThree,SAamideO,SAfluorine,SASA,SASA_sphericity_Boltz,SASA_surface_area(Å²)_Boltz,SASA_volume(Å³)_Boltz,Sterimol_B1_S_C_SF(Å)_morfeus_Boltz,Sterimol_B1_S_F(Å)_morfeus_Boltz,Sterimol_B5_S_C_SF(Å)_morfeus_Boltz,Sterimol_B5_S_F(Å)_morfeus_Boltz,Sterimol_L_S_C_SF(Å)_morfeus_Boltz,Sterimol_L_S_F(Å)_morfeus_Boltz,volume,volume(Bohr_radius³/mol)_Boltz,WPSA,η_Boltz,μ_Boltz,ω_Boltz
1217,Cc1cccc(-c2cccc(C)c2S(=O)(=O)F)c1S,FAOXRLOLPXMANX-UHFFFAOYSA-N,0,0,0,0,0,12,3,2,0,19,12,3,2,0,96.90406966,91.36672923,85.98253323,80.33183047,72.13716887,98.70655205,91.63993586,79.51497057,65.22254081,55.00523079,4.5,98.49673379,-0.275010789,-0.225924664,0.972337156,-4.167,1,0.0575284,7.039,3.995657247,2.597656174,1.792735882,1.633662563,0.8,1.141,57.969,145.527,0.8855325,0.054484337,0.148926152,0.615531339,-0.027289247,-0.132349882,0.535431179,-0.014546675,-0.140317832,0.608516401,-0.27891994,3,9.54,2.453,-0.036746011,296.374,-0.342179613,-0.501049505,-0.890061439,2.390323218,24.85870335,60.80222401,100,218.188,91.11324483,185.8117807,34.3,0.721751909,5.314152418,0.068,-4.425,-0.007,-1.531,8.549,2.976,13.644,7.755,-3.551,2793.717,3757.999,28.474,0,0,0,30.751,494.399,0.869751605,454.9475098,740.1253589,2.705498951,2.168578352,7.754949555,7.110525897,7.158781617,5.282957148,861.342,1965.165519,72.716,0.242173929,-0.157832976,0.05143768
1218,Cc1cccc(C(=O)NCCC(N)=O)c1S(=O)(=O)F,JCYRVTLBYCUKLJ-UHFFFAOYSA-N,0,1,0,0,0,6,3,6,0,19,6,5,1,0,96.61837706,90.02395485,83.37321572,76.90174228,68.5337778,98.6387847,91.4822507,78.52224498,65.06367637,55.64819169,8,97.79723764,-0.262140802,-0.23907275,1.027219012,-1.754,-2,0.0768456,8.109,3.304482653,2.585727193,1.79163416,1.636991024,2,1.678,208.541,135.916,0.8691236,0.056289998,0.151589069,0.623542083,-0.020501351,-0.133625504,0.54477843,-0.006976985,-0.14236075,0.618481501,-0.326135781,2,9.701,1.357,-0.041941329,288.293,-0.32610824,-0.506226933,-0.893507824,2.397279207,25.76114153,65.16348967,54.46,123.454,69.17774894,153.8583135,122.55,0.722341845,5.354011825,-1.496,-2.864,-0.963,-4.448,8.766,-0.414,16.982,16.115,-0.879,47.062,65.663,26.058,0,0,43.422,32.539,501.511,0.869564465,445.1084261,716.0854478,2.716875816,2.440115001,6.672470498,6.717272352,7.14925391,3.821847658,855.649,2038.784928,33.6,0.284194452,-0.184038555,0.059585199
1219,Cc1cccc(C)c1-n1nnnc1S(=O)(=O)F,UUQABMINFOMUDE-UHFFFAOYSA-N,0,0,0,0,0,11,2,6,0,17,11,1,1,2,94.86674746,89.10203718,82.32038447,74.00010707,63.16948449,98.71381398,90.43284551,76.3549753,60.47599678,49.70086352,7,97.09527732,0.034051353,-0.166724063,0.9367111,-1.927,-1,0.1071574,8.887,4.549574153,2.536239919,1.774862856,1.605704739,0,1.994,166.353,124.345,0.9078007,0.258818566,0.107165389,0.651100893,0.056029691,-0.096795489,0.555579244,0.244300445,-0.102408318,0.642476011,-0.322289272,2,10.536,3.862,-0.030517679,256.254,0.003579884,-0.464761407,-0.863334259,2.39699871,10.87163634,67.13201148,68.964,116.997,52.05562535,134.499297,87.476,0.65658345,4.744083654,-0.776,-3.582,-1.157,-4.077,7.087,-0.216,13.124,9.376,-0.745,262.046,163.555,23.821,0,0,0,26.263,434.708,0.894964493,395.0455922,625.1055319,2.357311163,2.059387651,7.253212307,5.660967188,5.782670014,3.85891551,737.114,1916.101974,27.013,0.291771593,-0.176403475,0.053408433
1221,Cc1cccc(C=Nn2c(-c3ccccc3)nnc2S(=O)(=O)F)c1,KHYWLBPTKCJDRE-UHFFFAOYSA-N,0,0,0,0,0,17,1,6,0,24,17,4,1,1,94.49128896,86.50992222,76.98190224,66.63212109,56.01259975,98.55367345,90.16784343,74.74379608,57.08695302,45.05750855,7.5,97.97121399,0.129473213,-0.218121844,1.025105107,-3.926,-1,0.1326905,11.722,8.02425253,2.561124271,1.765540472,1.6265239,0,1.891,139.747,92.641,0.82921,0.229240633,0.135243614,0.635299989,0.035421221,-0.121489521,0.541160569,0.21268829,-0.128168999,0.627807889,-0.304181961,3,9.816,0.772,-0.067245346,344.363,-0.053467417,-0.486818173,-0.862977953,2.38299945,20.91280878,55.96023895,86.159,330.189,178.3205518,237.3218248,79.149,0.676621019,4.935835878,-0.948,-5.87,-0.552,-2.548,10.904,1.949,17.952,10.869,-3.101,468.469,336.338,35.874,0,0,0,33.282,596.966,0.807741892,550.0041743,880.5061505,2.184865584,2.359786197,9.239677163,9.827204533,10.06009992,4.852618486,1035.556,2506.79976,34.389,0.236936615,-0.185713654,0.072789851
1222,Cc1cccc(Cn2nc(C(C)(C)C)cc2-c2nnc(S(=O)(=O)F)n2C2CCCCC2)c1,AYYFUQMXNDZBOR-UHFFFAOYSA-N,0,0,0,0,0,22,2,7,6,32,22,4,1,1,94.95105096,90.1813734,84.9109853,78.57964521,71.07005801,98.97243522,91.61774538,78.26246449,63.29430338,53.1598645,7,97.68289061,0.182788782,-0.187618887,0.921151291,-6.516,0,0.0407223,7.414,5.174710476,2.54653885,1.770332197,1.609051912,0,1.744,100.21,420.538,0.8995293,0.240413291,0.113057138,0.642031972,0.046631215,-0.101500411,0.551752701,0.220302987,-0.107550189,0.63491434,-0.300669223,3,9.806,0.033,-0.019877014,459.581,-0.012370545,-0.468326406,-0.879304311,2.393107383,15.74622402,67.67601539,100,98.041,100.2163749,287.8420554,79.626,0.68381762,4.9691453,-0.41,-3.625,0.494,-2.637,11.878,4.257,19.874,8.674,-4.509,1110.727,893.101,46.23,0,0,0,37.834,656.623,0.842559037,627.1340313,1142.11634,2.357176867,2.08657227,7.444668015,10.82523901,11.26311769,4.082973355,1349.737,3596.601226,37.834,0.280792209,-0.160273119,0.045801924
1223,CC1=C(C)C(=CC=C1)S(F)(=O)=O,AMIYLONQTDBHOE-UHFFFAOYSA-N,0,0,0,0,0,6,2,2,0,12,6,1,1,0,96.78698508,89.58353556,81.07972999,71.69420213,60.83660788,98.41637795,90.32561676,75.86949196,58.26567067,45.45714847,4,98.94401929,-0.175761877,-0.227729561,0.980837854,-1.574,0,0.0943791,7.546,5.606655963,2.598174067,1.781288989,1.634654459,0,1.245,83.926,131.729,0.9169393,0.057206361,0.154784551,0.615623679,-0.027863831,-0.137228618,0.538244285,-0.017823696,-0.145006941,0.609063324,-0.321708334,3,10.094,29.465,-0.031192407,188.216,-0.349546191,-0.502341862,-0.890908141,2.386371978,24.66106922,67.36793244,89.827,122.155,64.58128562,104.747752,39.187,0.70869411,5.200730518,-0.067,-3.459,-0.743,-2.54,5.174,0.958,9.13,5.76,-1.265,1584.998,1327.372,18.516,0,0,0,37.926,376.59,0.903647217,341.7742425,510.365316,2.184930756,2.108518059,4.370838917,7.288655541,7.347579507,3.504649757,603.345,1451.148147,38.78,0.290515927,-0.17645037,0.053585816
1225,Cc1ccccc1-c1nc(S(=O)(=O)F)n[nH]1,WTIUOFZKQBHMKT-UHFFFAOYSA-N,0,0,0,0,0,11,1,5,0,16,11,1,1,0,94.79327086,85.7786534,73.7248716,61.7418766,51.31589736,98.20108334,88.52797576,71.186573,51.99067951,39.11496398,5.5,97.40679075,0.420501378,-0.207692961,0.941578195,-2.304,-1,0.1700918,11.093,8.107499763,2.555554073,1.774897734,1.624011832,0,1.18,153.812,73.931,0.8683849,0.232615008,0.144817257,0.635098958,0.043826324,-0.130790729,0.540321832,0.22294687,-0.136054779,0.62889487,-0.31634517,3,10.062,0.696,-0.041827234,241.24,-0.028219747,-0.487955419,-0.86512656,2.384347448,4.896785584,63.70007094,76.215,172.777,113.5125697,136.7588418,82.738,0.664306168,4.833379681,-0.738,-4.486,-0.795,-3.65,6.824,0.659,13.207,8.234,-1.771,344.586,287.604,23.808,0,0,0,47.301,448.818,0.858538585,408.0361203,616.5404872,2.037695491,2.063732272,5.869652472,10.10582291,9.859741117,3.494013356,723.479,1765.899834,48.297,0.274517936,-0.179086202,0.058414116
1226,C=CCn1c(-c2ccccc2C)nnc1S(=O)(=O)F,ZHCXLNPWTTWDPD-UHFFFAOYSA-N,0,0,0,0,0,11,2,5,0,19,11,3,1,0,95.16829142,88.62411146,80.33098655,71.37061631,61.79583415,98.55747221,90.33993357,75.82492193,59.03328791,47.21041423,6,98.30574839,0.229426461,-0.192597274,0.910064531,-2.923,0,0.1177081,10.075,6.886581575,2.562109313,1.76652204,1.618054532,0,1.672,130.961,145.478,0.8725751,0.232027492,0.129035424,0.63711211,0.040139149,-0.116683741,0.544285204,0.213709454,-0.122670082,0.629851285,-0.313267717,3,10.079,1.413,-0.034549532,281.304,-0.031924321,-0.478953204,-0.872266047,2.391077757,16.69873022,58.83891182,84.864,181.826,95.46009954,166.0593128,71.374,0.676322898,4.926562629,-0.656,-4.461,-0.611,-3.005,8.196,1.473,14.133,8.319,-2.294,567.534,466.517,28.17,0,0,0,42.814,502.154,0.861204305,449.4376355,716.0354105,2.450877738,2.076555906,5.66238394,9.773298448,9.786615897,4.246753264,862.406,1985.898155,43.889,0.278718186,-0.173908625,0.054288567
1227,Cc1ccccc1-c1nnc(S(=O)(=O)F)n1/N=C/c1cccc(F)c1,UXVWEXGADLMBQI-VXLYETTFSA-N,0,0,0,0,0,17,1,6,0,25,17,4,1,1,94.4271443,86.26823524,76.67778449,66.75804374,56.95050399,98.63574772,90.324395,74.56255888,56.62723651,44.55513455,7.5,97.60750958,0.120225214,-0.19611529,1.011801789,-4.308,-1,0.0894721,9.651,6.658303149,2.546838617,1.770610727,1.611165846,0,2.057,129.741,77.923,0.8304773,0.234595183,0.122073384,0.637398178,0.039983569,-0.110309373,0.541813448,0.21911563,-0.115253387,0.62899707,-0.310507613,3,9.744,0.62,-0.071827122,362.353,-0.03223025,-0.47069836,-0.867461152,2.386374125,19.60070097,68.65563079,89.377,309.101,145.6951712,229.3344787,77.993,0.66798442,4.841660026,-0.732,-5.749,-0.536,-2.438,10.432,2.209,17.522,10.677,-3.329,582.863,770.554,35.892,0,0,0,80.524,598.154,0.813645735,551.1885115,893.0423849,2.326116302,2.381092269,9.392618809,9.640307174,9.691170336,4.346772617,1041.03,2879.869831,81.389,0.23868049,-0.191167368,0.076558283
1228,Cc1ccccc1-c1nnc(S(=O)(=O)F)n1/N=C/c1ccccc1C(=O)O,XNCQMNWLRZNBCK-VXLYETTFSA-N,1,0,0,0,0,17,1,8,0,27,17,5,1,2,94.62052085,86.7415626,77.37492932,67.75540862,58.36185517,98.43599778,89.97198975,74.88075785,57.95683598,46.36384628,9.5,98.09429361,0.133282376,-0.217148614,0.996172104,-4.327,-2,0.1682696,13.494,8.40327612,2.561975086,1.761374171,1.628858313,1,1.986,199.656,74.126,0.8384176,0.226679103,0.138634113,0.634628087,0.033454056,-0.125593292,0.541795898,0.211405486,-0.13191517,0.628607991,-0.300814849,2,9.707,0.05,-0.065121694,388.372,-0.058571032,-0.490085662,-0.866268419,2.385038094,23.18764394,49.24771458,64.012,304.127,114.3396572,243.2951116,126.032,0.679818494,4.967316819,-1.558,-3.789,-0.662,-3.648,11.859,1.727,21.561,14.339,-3.242,32.074,22.331,36.848,0,0,0,29.198,607.991,0.81222139,570.4529998,937.7470456,2.334914716,2.258604218,8.848254955,9.956551054,9.737722522,6.046418452,1082.152,2512.161391,30.082,0.235693155,-0.182968271,0.071049153
1229,Cc1ccccc1-c1nnc(S(=O)(=O)F)n1/N=C/c1ccccc1F,QJTUZMZRLOFBMM-VXLYETTFSA-N,0,0,0,0,0,17,1,6,0,25,17,4,1,1,94.33959321,86.19932661,76.60667236,66.69564252,56.99347738,98.76288852,90.46073262,74.7054723,56.95060741,44.96244363,7.5,97.09395771,0.094054815,-0.211181001,1.047612057,-4.308,0,0.1314029,11.671,7.946835165,2.539890761,1.77325362,1.61257325,0,1.882,124.633,76.467,0.8354228,0.236968587,0.119654121,0.639535428,0.041654871,-0.107597106,0.541136894,0.221221974,-0.113261332,0.629135641,-0.3095684,3,9.721,1.192,-0.070526121,362.353,-0.023701087,-0.471719716,-0.866593166,2.386975707,18.54035827,67.2613853,90.125,321.395,142.7168105,229.1813274,76.945,0.668563296,4.847310401,-0.695,-5.728,-0.549,-2.3,10.518,2.188,18.033,10.71,-3.183,651.641,757.35,35.835,0,0,0,69.775,592.956,0.819577421,545.1907939,888.1325251,2.329102628,2.545370747,9.219318422,9.197847509,9.609603105,3.808025975,1036.681,2746.881812,70.46,0.239042279,-0.190047261,0.075550687
1230,Cc1ccccc1C=Nn1c(-c2ccccn2)nnc1S(=O)(=O)F,KXTCTRVQJWSCEH-UHFFFAOYSA-N,0,0,0,0,0,17,2,7,0,24,17,4,1,1,94.57915421,86.32607919,76.67464941,66.52233701,56.46988452,98.42288797,90.04490979,75.135082,58.00598987,46.27669109,8.5,97.95899193,0.147184332,-0.201323376,0.999993856,-3.483,-1,0.1465569,11.891,8.56370552,2.557584069,1.766950917,1.620528287,0,1.707,149.122,81.605,0.8815063,0.233731851,0.129702379,0.638193733,0.040417492,-0.117534822,0.543231246,0.220478513,-0.123224534,0.631436875,-0.309530658,3,10.062,19.322,-0.060934447,345.35,-0.03216819,-0.481881395,-0.864807941,2.387931609,16.90671274,62.71068741,78.04,282.645,162.8659984,226.5521696,88.735,0.670735193,4.878932811,-0.902,-4.797,-1.025,-2.888,10.203,0.834,17.594,11.443,-1.364,381.75,231.518,32.591,0,0,0,21.412,535.694,0.832340629,521.2830356,849.8252814,2.056251284,2.159693444,9.405034558,9.980879538,9.911239842,4.693937723,964.863,2442.182133,22.322,0.248596211,-0.185232553,0.069010951
1231,Cc1ccnc(C(=O)O)c1S(=O)(=O)F,DTNGRFSCQHEHJF-UHFFFAOYSA-N,1,0,0,0,0,6,2,5,0,14,6,2,1,2,96.75342336,89.89983512,82.86097201,75.75960712,66.18970245,98.37679289,90.48421496,77.27484135,61.66881569,50.33229723,7,97.99518747,-0.454348625,-0.21118263,0.962680262,-1.418,-1,0.0791693,6.948,5.13930896,2.580546819,1.783964853,1.632926581,1,1.834,173.202,69.429,0.9215332,0.055280958,0.144376534,0.623721647,-0.028896984,-0.128317246,0.543567642,-0.009565336,-0.136471459,0.617983393,-0.355904723,2,10.95,1.451,-0.05704366,219.187,-0.386169449,-0.499306376,-0.87861664,2.394582397,31.568386,65.10432727,58.18,96.125,56.77354293,103.3502292,92.668,0.69963054,5.135419908,-0.822,-1.453,-1.11,-4.181,5.948,-0.036,12.149,10.391,-0.998,57.151,46.419,17.881,0,0,0,38.595,377.352,0.899597923,352.8726831,531.8275533,2.55090632,2.097534669,5.188814197,6.619825846,7.08182461,3.570210149,609.731,1622.012658,38.595,0.298861062,-0.206474191,0.071335883
1232,Cc1ccnc(S(=O)(=O)F)n1,YQMPKGAVBRPUBD-UHFFFAOYSA-N,0,0,0,0,0,6,2,4,0,11,6,1,1,1,94.63993646,86.35564564,75.02669356,63.54923776,52.99872776,98.13188804,88.70512657,71.69962946,52.54301752,39.31139176,6,96.23766668,0.643962333,-0.214501333,0.927169333,-0.391,0,0.1282653,8.402,7.5279,2.5748,1.82459,1.62926,0,1.636,123.232,92.607,0.897286,0.270179313,0.151159503,0.626667099,0.097322,-0.136643667,0.530388,0.268430333,-0.141687667,0.621072,-0.3615,2,11.11,82.627,-0.05319,176.165,0.13821,-0.49358,-0.865685,2.34601,1.001033332,72.43526668,74.083,98.242,51.71853333,83.5291,65.074,0.667173384,4.848598547,-0.4,-3.663,-1.432,-3.349,4.461,-0.592,10.011,7.803,0.02,671.875,588.641,16.165,0,0,0,46.748,361.942,0.888241057,326.0133638,463.3648977,1.988152487,2.067822292,4.380817225,7.115869359,7.042092069,3.499262822,550.309,1184.158057,47.861,0.30831,-0.207345,0.06972
1233,Cc1ccnc2c(S(=O)(=O)F)cccc12,FPBFHWUSEGESIC-UHFFFAOYSA-N,0,0,0,0,0,10,2,3,0,15,10,1,1,1,96.77466101,89.44720967,80.65589501,70.43917912,59.15630457,98.49119786,90.20240166,74.90972612,56.96608596,44.12427614,5,99.01545705,-0.279468794,-0.210757929,0.982214493,-2.136,0,0.1279111,9.323,7.980546892,2.592992127,1.784355325,1.622542893,0,1.752,90.597,79.794,0.8948223,0.056614634,0.147407314,0.616494335,-0.023342597,-0.132157497,0.532518129,-0.006761674,-0.137904573,0.609393558,-0.316393665,3,9.687,26.975,-0.064833586,225.237,-0.336645527,-0.489139453,-0.886535353,2.3987083,24.30511827,69.52556606,89.369,203.34,101.9948111,134.2895737,49.751,0.695464105,5.074295685,-0.143,-4.204,-0.789,-2.377,6.362,1.073,11.62,7.444,-1.392,1370.139,1211.562,22.343,0,0,0,43.138,417.756,0.882505595,380.2353452,578.0008278,2.230511562,2.096600032,5.646031938,8.394933406,8.25407963,3.492538929,679.582,1414.178502,44.025,0.25156008,-0.190613626,0.072217503
1234,Cc1cn(N)c(S(=O)(=O)F)n1,HZNNLFCXQXVFFX-UHFFFAOYSA-N,0,0,0,1,0,5,1,5,0,11,5,2,2,0,94.7152641,86.49482354,76.83859118,66.62289193,55.50274252,98.26639922,89.24949499,73.53806539,55.62526187,42.99197733,6.5,97.729,0.00495025,-0.25034525,1.05976625,0.201,0,0.151943,9.08,4.6367,2.5569525,1.7544,1.63909,1,1.494,162.875,94.901,0.904008,0.2121282,0.157052955,0.628838315,0.0339255,-0.14275025,0.53822,0.2018105,-0.14844425,0.62445675,-0.31518,2,9.861,0.256,-0.0245,179.169,-0.03498,-0.50346,-0.870435,2.37674,31.282,63.763275,52.777,52.054,48.265525,82.39155,85.109,0.68282188,5.006847659,-0.374,-4.06,-1.023,-6.208,4.633,-1.238,11.664,9.479,0.363,70.511,55.661,14.772,0,0,0,45.02,355.872,0.895834753,322.9239373,462.6642099,2.317253011,2.080674452,4.037346478,6.977483873,7.436909308,3.509092092,542.565,1258.412741,46.042,0.29068,-0.16984,0.04962
1235,Cc1cnc(C)c(S(=O)(=O)F)n1,ZVWZNMAMLZFZDZ-UHFFFAOYSA-N,0,0,0,0,0,6,3,4,0,12,6,1,1,2,95.6212222,87.91642781,78.75284302,69.44895583,59.31721174,98.49086389,90.0890937,74.90317042,57.11530487,44.44871919,6,97.94054429,0.028562222,-0.218940457,0.999418452,-0.689,0,0.071933,6.545,4.811869594,2.597334316,1.811506862,1.628040504,0,1.739,115.069,164.519,0.9007558,0.138010427,0.144193638,0.624182621,0.031145744,-0.129158177,0.535731455,0.129599397,-0.135549419,0.617601895,-0.342170551,3,10.677,44.573,-0.05445987,190.192,-0.116303089,-0.492477807,-0.876184387,2.360675331,12.23666945,81.50088042,77.11,59.103,61.05725719,97.46565071,62.532,0.683007161,4.97801199,-0.341,-3.42,-1.301,-3.336,4.697,-0.312,9.612,7.522,-0.294,802.975,657.196,17.599,0,0,0,40.337,380.01,0.891439486,341.6437984,499.7715709,2.442566801,2.084136566,4.455973661,6.86639439,7.040101926,3.650453296,595.465,1368.652512,41.32,0.28771068,-0.19831521,0.068358057
1236,Cc1cnc(-c2nnc(S(=O)(=O)F)n2N)cn1,JFVBBNBENXYDPR-UHFFFAOYSA-N,0,0,0,1,0,11,3,8,0,17,11,2,2,1,94.62423791,86.13004097,75.85876111,64.6950658,53.14891118,98.27271469,89.16717444,72.94767445,54.72996585,41.95597678,9,98.88719224,0.212252023,-0.176854457,0.906501486,-0.643,-1,0.1576868,10.797,7.986160032,2.563936652,1.755246384,1.617331356,1,1.845,213.598,92.702,0.8642584,0.224114418,0.132159187,0.639920879,0.03361315,-0.119866536,0.54633333,0.211679572,-0.125165975,0.633657934,-0.321699962,2,10.15,0.012,-0.066017836,258.23,-0.065611292,-0.478056117,-0.870920124,2.392238008,20.80153374,64.37052066,43.225,105.338,141.7720792,143.8388256,120.935,0.667886513,4.864851353,-0.952,-4.957,-1.06,-6.956,7.152,-1.399,16.284,12.894,-0.394,23.294,16.776,23.154,0,0,0,44.787,457.506,0.854219363,413.2719463,623.708628,2.009723132,2.067674752,6.090541628,10.99187937,10.59008431,3.487329164,739.287,1856.884143,45.868,0.255682126,-0.193858899,0.073493546
1237,Cc1cnc(N)c(S(=O)(=O)F)n1,CKWBTDDTSMTXGU-UHFFFAOYSA-N,0,0,0,0,0,6,2,5,0,12,6,2,1,0,95.7612345,87.78975127,77.75067044,67.68367965,57.18453231,98.29545455,89.27106394,73.40770262,55.43235184,42.63663025,5.5,98.736,-0.105143,-0.2176,1.013109,-1.441,-1,0.0791821,6.731,4.7531,2.59722,1.78973,1.62983,1,1.561,170.678,92.707,0.9007282,0.110528614,0.152847855,0.621212652,0.002083,-0.138468,0.532417,0.105366,-0.143966,0.615153,-0.30084,2,9.595,0.522,-0.05572,191.18,-0.20802,-0.4938,-0.889575,2.36947,38.0456,65.3345,68.163,61.183,68.5729,95.7902,88.832,0.701145945,5.143403414,-0.848,-3.43,-0.817,-4.258,5.05,-0.228,10.616,8.643,-1.306,238.432,186.352,16.042,0,0,0,44.423,370.019,0.889334545,336.5465746,486.8994889,1.994655645,2.100781291,4.494678743,7.054269411,7.019382661,3.499834108,572.109,982.13,45.451,0.24512,-0.17828,0.06483
1238,Cc1cnc(S(=O)(=O)F)nc1C,UMAKAKKUSGPLIS-UHFFFAOYSA-N,0,0,0,0,0,6,3,4,0,12,6,1,1,1,94.6657634,86.30029959,74.96461557,63.51584824,52.9291582,98.16955043,88.71869136,71.72104651,52.54398832,39.32923674,6,96.46,0.610673,-0.216020333,0.934338,-0.689,0,0.1417378,9.236,8.3169,2.57634,1.8203,1.62987,0,1.578,122.675,157.117,0.8931523,0.263787598,0.152951297,0.625431704,0.090613,-0.138236333,0.529267,0.262045667,-0.143264333,0.61977,-0.35517,3,11.017,23.154,-0.0468,190.192,0.12313,-0.49453,-0.86762,2.34792,2.925933332,72.64516667,75.894,58.297,61.31533333,96.4071,64.908,0.670180089,4.874423087,-0.405,-3.539,-1.282,-3.479,4.702,-0.299,10.708,7.585,-0.436,680.103,596.557,17.845,0,0,0,46.763,385.965,0.882712325,348.206707,506.7086241,1.99266147,2.070439866,4.472022056,7.634818471,8.07091513,3.49986647,601.815,1307.516416,47.877,0.30837,-0.200985,0.0655
1239,Cc1cnc(S(=O)(=O)F)o1,PWJVWYLCGKMOMD-UHFFFAOYSA-N,0,0,0,0,0,5,2,4,0,10,5,1,1,5,94.63778592,85.51732351,73.34469269,60.687467,49.24908951,98.19752787,88.46420932,71.04253756,51.7620615,38.59048282,6,97.70399989,0.324403334,-0.201932333,0.959488667,-0.097,-1,0.091048,6.698,6.046733326,2.556846665,1.7705,1.62253,0,1.697,122.564,98.778,0.9116496,0.24058053,0.139912737,0.634885066,0.09405,-0.126584667,0.543086667,0.219620667,-0.132131,0.628695,-0.33634,2,10.69,226.938,-0.037023333,165.139,0.12975,-0.48385,-0.85696,2.37069,15.28300002,60.31743336,71.782,61.174,44.26016663,70.98706665,63.622,0.653940454,4.756115388,-0.361,-3.253,-1.599,-3.467,3.692,-1.004,8.539,7.471,0.605,681.757,602.242,13.507,0,0,0,47.275,330.936,0.89331668,307.505919,428.1167425,1.994409778,2.052890385,3.917126254,7.02769416,7.224676836,3.492528626,492.731,1220.726008,48.421,0.299316667,-0.186681666,0.058213333
1240,Cc1cncc(S(=O)(=O)F)c1C#N,TWFRFHVDRIHEID-UHFFFAOYSA-N,0,0,0,0,0,6,3,4,0,13,6,2,1,3,96.82920973,89.59918267,80.87441283,70.73601379,59.20329881,98.3098687,89.84709474,74.96454063,57.4478223,45.07038574,7,97.9097713,-0.344955305,-0.19734233,0.969134907,-1.437,-1,0.1104638,8.152,5.677812138,2.568910541,1.780723971,1.622670842,0,2,163.347,80.044,0.91188,0.054201484,0.137084951,0.622882436,-0.019083243,-0.123394652,0.541653856,-0.001507499,-0.129733159,0.617025148,-0.363849106,2,11.055,5.401,-0.086646174,200.187,-0.350046815,-0.486252927,-0.871720932,2.39605033,28.54537819,62.03789556,64.557,94.344,67.14681042,102.3209548,78.121,0.672025941,4.887734581,-0.768,-3.408,-1.593,-4.006,5.454,-1.056,10.939,8.849,-0.563,279.823,207.342,17.537,0,0,0,39.881,377.93,0.900491341,343.4326496,511.3937502,2.131597765,2.072195026,5.121145567,7.30053826,7.357573364,3.492667307,601.556,1586.491499,40.195,0.277202932,-0.22524764,0.091514805
1241,Cc1coc(S(=O)(=O)F)n1,DZGDWPFEHUUKAS-UHFFFAOYSA-N,0,0,0,0,0,5,2,4,0,10,5,1,1,6,94.68943698,85.55801537,73.33693385,60.63816157,49.26796909,98.23734504,88.43436645,70.98387217,51.72265188,38.57302464,6,97.545,0.349875,-0.200879,0.954605,-0.097,-1,0.0820421,6.333,5.5569,2.55569,1.77387,1.6216,0,1.732,117.279,95.014,0.9235524,0.245175714,0.137840885,0.636666696,0.099056,-0.124711,0.544729,0.224808,-0.13027,0.630508,-0.33892,2,10.761,379.356,-0.03879,165.139,0.14665,-0.4826,-0.8557,2.37005,14.4774,59.6306,72.762,64.374,42.5144,70.3013,63.415,0.651604952,4.735284402,-0.295,-3.076,-1.61,-3.358,3.763,-0.99,8.37,7.443,0.719,765.14,680.895,13.38,0,0,0,47.275,324.931,0.893235208,307.7157488,428.4963711,2.022304466,2.051292066,3.340203783,7.068715713,7.464726191,3.491598392,488.8,730.801,48.264,0.30013,-0.188855,0.05942
